route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var14uniquevalue,3450,3.4499999999999997,1626,0.45166666666666666,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var15uniquevalue,3917,3.917,1784,0.4955555555555556,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var16uniquevalue,5409,5.409,2556,0.71,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var17uniquevalue,3383,3.383,1752,0.4866666666666667,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var18uniquevalue,4776,4.776,2224,0.6177777777777778,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var19uniquevalue,1978,1.978,1210,0.33611111111111114,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var20uniquevalue,5457,5.457,2544,0.7066666666666667,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var21uniquevalue,6862,6.862,3138,0.8716666666666667,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var22uniquevalue,5452,5.452,2670,0.7416666666666667,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var23uniquevalue,3892,3.892,1870,0.5194444444444445,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
var24uniquevalue,6978,6.978,3410,0.9472222222222222,bike_transit,"Surrey Station, Vancouver, Canada","Vancouver Art Gallery, Vancouver, Canada"
