route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var13uniquevalue,27971,27.971,2464,0.6844444444444444,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var14uniquevalue,25422,25.422,2420,0.6722222222222223,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var15uniquevalue,27012,27.012,2494,0.6927777777777778,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var16uniquevalue,19169,19.169,2551,0.7086111111111111,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var17uniquevalue,24204,24.204,2496,0.6933333333333334,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var18uniquevalue,19352,19.352,2552,0.7088888888888889,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var19uniquevalue,28475,28.475,2681,0.7447222222222222,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var20uniquevalue,18704,18.704,2457,0.6825,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var21uniquevalue,22517,22.517,2344,0.6511111111111111,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var22uniquevalue,27905,27.905,2468,0.6855555555555556,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var23uniquevalue,38771,38.771,2497,0.6936111111111111,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var24uniquevalue,16657,16.657,2245,0.6236111111111111,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var25uniquevalue,42581,42.581,2502,0.695,car,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var1uniquevalue,29643,29.643,5963,1.656388888888889,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var2uniquevalue,28838,28.838,5693,1.581388888888889,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var3uniquevalue,30438,30.438000000000002,6204,1.7233333333333334,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var4uniquevalue,27550,27.55,5430,1.5083333333333333,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var5uniquevalue,31555,31.555,6460,1.7944444444444443,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var6uniquevalue,28273,28.273,5818,1.616111111111111,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var7uniquevalue,33129,33.129,6519,1.8108333333333333,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var8uniquevalue,32344,32.344,6434,1.7872222222222223,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var9uniquevalue,29972,29.972,5981,1.6613888888888888,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var10uniquevalue,27764,27.764,5524,1.5344444444444445,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var11uniquevalue,32832,32.832,6474,1.7983333333333333,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var12uniquevalue,33566,33.566,6630,1.8416666666666666,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var13uniquevalue,32664,32.664,6614,1.837222222222222,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var14uniquevalue,29673,29.673000000000002,5969,1.6580555555555556,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var15uniquevalue,29448,29.448,5928,1.6466666666666667,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var16uniquevalue,30834,30.834,6251,1.736388888888889,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var17uniquevalue,29265,29.265,6027,1.6741666666666666,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var18uniquevalue,31016,31.016,6207,1.7241666666666666,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var19uniquevalue,27751,27.751,5522,1.5338888888888889,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var20uniquevalue,31318,31.318,6264,1.74,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var21uniquevalue,32073,32.073,6504,1.8066666666666666,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var22uniquevalue,32598,32.598,6604,1.8344444444444443,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var23uniquevalue,29180,29.18,5862,1.6283333333333334,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var24uniquevalue,33660,33.66,6778,1.8827777777777777,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
var25uniquevalue,27036,27.036,5478,1.5216666666666667,bike_transit,"Vaughan Metropolitan Centre Station, Toronto, Canada","Art Gallery of Ontario, Toronto, Canada"
