route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var8uniquevalue,16989,16.989,1266,0.3516666666666667,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var9uniquevalue,16757,16.757,1408,0.39111111111111113,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var10uniquevalue,17574,17.574,1479,0.41083333333333333,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var11uniquevalue,13310,13.31,1329,0.36916666666666664,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var12uniquevalue,14259,14.259,1253,0.34805555555555556,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var13uniquevalue,25171,25.171,1300,0.3611111111111111,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var14uniquevalue,20064,20.064,1444,0.4011111111111111,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var15uniquevalue,19847,19.847,1382,0.3838888888888889,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var16uniquevalue,20927,20.927,1587,0.44083333333333335,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var17uniquevalue,21164,21.164,1650,0.4583333333333333,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var18uniquevalue,21113,21.113,1615,0.4486111111111111,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var19uniquevalue,16360,16.36,1176,0.32666666666666666,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var20uniquevalue,18821,18.821,1624,0.45111111111111113,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var21uniquevalue,22664,22.664,1698,0.4716666666666667,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var22uniquevalue,24325,24.325,1175,0.3263888888888889,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var23uniquevalue,15045,15.045,1381,0.3836111111111111,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
var24uniquevalue,19776,19.776,1651,0.45861111111111114,car,"Fallowfield Station, Ottawa, Canada","Downtown, Ottawa, Canada"
