route,distance_meters,distance_km,duration_seconds,duration_hours,mode,station,destination
var9uniquevalue,6621,6.621,905,0.2513888888888889,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var10uniquevalue,16143,16.143,1697,0.4713888888888889,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var11uniquevalue,12582,12.582,1371,0.38083333333333336,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var12uniquevalue,15526,15.526,1659,0.4608333333333333,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var13uniquevalue,15940,15.94,1696,0.4711111111111111,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var14uniquevalue,17594,17.594,1519,0.42194444444444446,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var15uniquevalue,8764,8.764,1054,0.2927777777777778,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var16uniquevalue,17110,17.11,1679,0.4663888888888889,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var17uniquevalue,10717,10.717,1247,0.3463888888888889,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var18uniquevalue,15904,15.904,1609,0.4469444444444444,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var19uniquevalue,11392,11.392,1257,0.3491666666666667,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var20uniquevalue,8439,8.439,1009,0.2802777777777778,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var21uniquevalue,14025,14.025,1384,0.3844444444444444,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var22uniquevalue,10988,10.988,1191,0.3308333333333333,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var23uniquevalue,16585,16.585,1698,0.4716666666666667,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var24uniquevalue,12376,12.376,1352,0.37555555555555553,car,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var1uniquevalue,20787,20.787,4526,1.2572222222222222,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var2uniquevalue,15380,15.379999999999999,3211,0.8919444444444444,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var3uniquevalue,22004,22.003999999999998,4624,1.2844444444444445,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var4uniquevalue,21116,21.116,4513,1.253611111111111,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
var5uniquevalue,19430,19.43,4075,1.1319444444444444,bike_transit,"Naki Transit Centre, Edmonton, Canada","Edmonton Public Library - Stanley A. Milner Library (Downtown), Edmonton, Canada"
